secao,descricao_secao,id_municipio,total_empresas_secao
F,Construção,3129301,1
F,Construção,3123809,1
F,Construção,3157302,1
F,Construção,3133758,1
F,Construção,3117306,1
F,Construção,3161908,1
F,Construção,3135456,1
F,Construção,3159704,1
F,Construção,3105103,1
F,Construção,3143401,1
F,Construção,3101805,1
F,Construção,3140209,1
F,Construção,3104601,1
F,Construção,3136553,1
F,Construção,3169208,1
F,Construção,3103801,1
F,Construção,3170008,1
F,Construção,3128105,1
F,Construção,3134806,1
F,Construção,3136801,1
F,Construção,3122603,1
F,Construção,3115003,1
F,Construção,3157104,1
F,Construção,3101201,1
F,Construção,3148103,1
F,Construção,3157336,1
F,Construção,3165537,1
F,Construção,3144409,1
F,Construção,3147204,1
F,Construção,3133907,1
F,Construção,3157906,1
F,Construção,3162005,1
F,Construção,3141900,1
F,Construção,3148301,1
F,Construção,3105004,1
F,Construção,3139102,1
F,Construção,3113503,1
F,Construção,3154705,1
F,Construção,3131802,1
F,Construção,3159357,1
F,Construção,3156205,1
F,Construção,3123007,1
F,Construção,3147907,1
F,Construção,3141801,1
F,Construção,3131505,1
F,Construção,3145109,1
F,Construção,3146255,1
F,Construção,3104809,1
F,Construção,3171907,1
F,Construção,3151107,1
F,Construção,3169802,1
F,Construção,3145877,1
F,Construção,3109451,1
F,Construção,3122470,1
F,Construção,3170602,1
F,Construção,3110004,1
F,Construção,3162401,1
F,Construção,3160702,1
F,Construção,3130309,1
F,Construção,3149804,1
F,Construção,3152006,1
F,Construção,3144003,1
F,Construção,3159308,1
F,Construção,3117876,1
F,Construção,3160009,1
F,Construção,3162559,1
F,Construção,3112059,1
F,Construção,3135605,1
F,Construção,3156601,1
F,Construção,3128402,1
F,Construção,3121308,1
F,Construção,3164431,1
F,Construção,3168309,1
F,Construção,3111150,1
F,Construção,3158102,1
F,Construção,3114402,1
F,Construção,3105400,1
F,Construção,3112604,1
F,Construção,3123205,1
F,Construção,3116159,1
F,Construção,3108602,1
F,Construção,3110103,1
F,Construção,3128303,1
F,Construção,3143708,1
F,Construção,3102704,1
F,Construção,3103702,1
F,Construção,3171030,1
F,Construção,3172202,1
F,Construção,3115201,1
F,Construção,3120904,1
F,Construção,3140506,1
F,Construção,3127107,1
F,Construção,3162906,1
F,Construção,3168002,1
F,Construção,3149200,1
F,Construção,3112505,1
F,Construção,3170057,1
F,Construção,3161056,1
F,Construção,3125002,1
F,Construção,3132909,1
F,Construção,3149952,1
F,Construção,3123304,1
F,Construção,3130101,1
F,Construção,3146008,1
F,Construção,3151008,1
F,Construção,3105608,1
F,Construção,3107307,1
F,Construção,3126752,1
F,Construção,3142809,1
F,Construção,3122405,1
F,Construção,3155405,1
F,Construção,3112703,1
F,Construção,3149408,1
F,Construção,3126802,1
F,Construção,3127057,1
F,Construção,3171071,1
F,Construção,3118205,1
F,Construção,3136009,1
F,Construção,3161205,1
F,Construção,3166402,1
F,Construção,3130705,1
F,Construção,3103207,1
F,Construção,3140902,1
F,Construção,3109907,1
F,Construção,3170651,1
F,Construção,3107208,1
F,Construção,3115409,1
F,Construção,3163607,1
F,Construção,3157658,1
F,Construção,3168200,1
F,Construção,3145505,1
F,Construção,3157807,1
F,Construção,3118007,1
F,Construção,3171006,1
F,Construção,3137502,1
F,Construção,3167400,1
F,Construção,3120151,1
F,Construção,3139706,1
F,Construção,3110806,1
F,Construção,3149150,1
F,Construção,3146701,1
F,Construção,3166105,1
F,Construção,3106408,1
F,Construção,3165560,1
F,Construção,3162500,1
F,Construção,3157203,1
F,Construção,3111606,1
F,Construção,3152600,1
F,Construção,3119609,1
F,Construção,3166006,1
F,Construção,3153004,1
F,Construção,3161403,1
F,Construção,3167509,1
F,Construção,3125804,1
F,Construção,3129806,1
F,Construção,3133006,1
F,Construção,3160405,1
F,Construção,3108503,1
F,Construção,3151602,1
F,Construção,3100401,1
F,Construção,3150604,1
F,Construção,3102050,1
F,Construção,3136959,1
F,Construção,3116001,1
F,Construção,3170438,1
F,Construção,3138625,1
F,Construção,3150307,1
F,Construção,3164209,1
F,Construção,3158607,1
F,Construção,3169703,1
F,Construção,3144300,1
F,Construção,3102605,1
F,Construção,3164704,1
F,Construção,3110509,1
F,Construção,3123700,1
F,Construção,3168507,1
F,Construção,3170578,1
F,Construção,3166204,1
F,Construção,3157500,1
F,Construção,3138682,1
F,Construção,3115359,1
F,Construção,3125408,1
F,Construção,3131109,1
F,Construção,3129400,1
F,Construção,3127701,1
F,Construção,3144656,1
F,Construção,3146909,1
F,Construção,3162955,1
F,Construção,3152204,1
F,Construção,3149606,1
F,Construção,3114709,1
F,Construção,3121209,1
F,Construção,3113206,1
F,Construção,3126505,1
F,Construção,3171501,1
F,Construção,3109808,1
F,Construção,3165578,1
F,Construção,3163508,1
F,Construção,3121001,1
F,Construção,3145703,1
F,Construção,3112208,1
F,Construção,3144904,1
F,Construção,3116506,1
F,Construção,3168051,1
F,Construção,3126208,1
F,Construção,3146750,1
F,Construção,3160108,1
F,Construção,3150539,1
F,Construção,3134004,1
F,Construção,3139300,1
F,Construção,3158904,1
F,Construção,3108206,1
F,Construção,3143153,1
F,Construção,3102852,1
F,Construção,3124203,1
F,Construção,3120839,1
F,Construção,3141603,1
F,Construção,3161304,1
F,Construção,3100807,1
F,Construção,3166709,1
F,Construção,3104403,1
F,Construção,3102209,1
F,Construção,3160801,1
F,Construção,3136405,1
F,Construção,3153202,1
F,Construção,3161502,1
F,Construção,3158805,1
F,Construção,3103306,1
F,Construção,3105707,1
F,Construção,3149002,1
F,Construção,3152105,1
F,Construção,3149309,1
F,Construção,3131208,1
F,Construção,3151800,1
F,Construção,3157005,1
F,Construção,3108404,1
F,Construção,3108305,1
F,Construção,3150158,1
F,Construção,3119955,1
F,Construção,3124807,1
F,Construção,3124708,1
F,Construção,3127909,1
F,Construção,3105202,1
F,Construção,3103603,1
F,Construção,3116605,1
F,Construção,3122355,1
F,Construção,3150802,1
F,Construção,3142007,1
F,Construção,3151503,1
F,Construção,3128204,1
F,Construção,3111101,1
F,Construção,3101631,1
F,Construção,3157252,1
F,Construção,3136603,1
F,Construção,3159407,1
F,Construção,3100609,1
F,Construção,3154457,1
F,Construção,3106804,1
F,Construção,3165909,1
F,Construção,3123403,1
F,Construção,3136702,1
F,Construção,3131703,1
F,Construção,3113305,1
F,Construção,3101706,1
F,Construção,3147956,1
F,Construção,3170503,1
F,Construção,3115805,1
F,Construção,3102506,1
F,Construção,3117801,1
F,Construção,3101003,1
F,Construção,3158508,1
F,Construção,3103009,1
F,Construção,3140605,1
F,Construção,3145802,1
F,Construção,3119906,1
F,Construção,3157401,1
F,Construção,3149903,1
F,Construção,3143104,1
F,Construção,3160959,1
F,Construção,3131406,1
F,Construção,3145000,1
F,Construção,3102308,1
F,Construção,3107505,1
F,Construção,3138500,1
F,Construção,3107703,1
F,Construção,3157708,1
F,Construção,3106101,1
F,Construção,3145851,1
F,Construção,3141306,1
F,Construção,3158706,1
F,Construção,3121704,1
F,Construção,3129608,1
F,Construção,3169901,1
F,Construção,3161809,1
F,Construção,3114808,1
F,Construção,3112802,1
F,Construção,3165404,1
F,Construção,3162450,1
F,Construção,3127008,1
F,Construção,3122207,1
F,Construção,3148509,1
F,Construção,3131000,1
F,Construção,3159001,1
F,Construção,3128907,1
F,Construção,3124609,1
F,Construção,3142254,1
F,Construção,3157278,1
F,Construção,3143609,1
F,Construção,3118601,1
F,Construção,3168606,1
F,Construção,3104205,1
F,Construção,3170107,1
F,Construção,3126109,1
F,Construção,3104502,1
F,Construção,3113008,1
F,Construção,3107109,1
F,Construção,3142106,1
F,Construção,3110707,1
F,Construção,3130556,1
F,Construção,3152170,1
F,Construção,3127404,1
F,Construção,3166907,1
F,Construção,3109204,1
F,Construção,3162948,1
F,Construção,3117108,1
F,Construção,3150505,1
F,Construção,3147709,1
F,Construção,3116308,1
F,Construção,3160504,1
F,Construção,3102902,1
F,Construção,3117836,1
P,Serviços domésticos,3125606,1
P,Serviços domésticos,3147907,1
P,Serviços domésticos,3123601,1
P,Serviços domésticos,3156601,1
P,Serviços domésticos,3110608,1
P,Serviços domésticos,3109303,1
P,Serviços domésticos,3105509,1
P,Serviços domésticos,3143005,1
P,Serviços domésticos,3131802,1
P,Serviços domésticos,3119005,1
P,Serviços domésticos,3112802,1
P,Serviços domésticos,3139300,1
P,Serviços domésticos,3167806,1
P,Serviços domésticos,3137403,1
P,Serviços domésticos,3161403,1
P,Serviços domésticos,3122470,1
P,Serviços domésticos,3120151,1
P,Serviços domésticos,3103504,1
P,Serviços domésticos,3169356,1
P,Serviços domésticos,3162922,1
P,Serviços domésticos,3133105,1
P,Serviços domésticos,3125101,1
P,Serviços domésticos,3138609,1
P,Serviços domésticos,3120201,1
P,Serviços domésticos,3117900,1
P,Serviços domésticos,3145505,1
P,Serviços domésticos,3140530,1
P,Serviços domésticos,3109709,1
P,Serviços domésticos,3165206,1
P,Serviços domésticos,3161007,1
P,Serviços domésticos,3131307,1
P,Serviços domésticos,3131000,1
P,Serviços domésticos,3159308,1
P,Serviços domésticos,3112901,1
P,Serviços domésticos,3154101,1
P,Serviços domésticos,3166303,1
P,Serviços domésticos,3148608,1
P,Serviços domésticos,3158607,1
P,Serviços domésticos,3146206,1
P,Serviços domésticos,3130804,1
P,Serviços domésticos,3104304,1
P,Serviços domésticos,3153608,1
P,Serviços domésticos,3127404,1
P,Serviços domésticos,3145877,1
P,Serviços domésticos,3167509,1
P,Serviços domésticos,3170651,1
P,Serviços domésticos,3152907,1
P,Serviços domésticos,3108255,1
P,Serviços domésticos,3148806,1
P,Serviços domésticos,3160108,1
P,Serviços domésticos,3145356,1
P,Serviços domésticos,3113107,1
P,Serviços domésticos,3107109,1
P,Serviços domésticos,3133808,1
P,Serviços domésticos,3171204,1
P,Serviços domésticos,3151602,1
P,Serviços domésticos,3167707,1
P,Serviços domésticos,3102803,1
P,Serviços domésticos,3153905,1
P,Serviços domésticos,3147204,1
P,Serviços domésticos,3136900,1
P,Serviços domésticos,3132701,1
P,Serviços domésticos,3144359,1
P,Serviços domésticos,3161908,1
P,Serviços domésticos,3103751,1
P,Serviços domésticos,3103603,1
P,Serviços domésticos,3123528,1
P,Serviços domésticos,3162948,1
P,Serviços domésticos,3123304,1
P,Serviços domésticos,3107703,1
P,Serviços domésticos,3146305,1
P,Serviços domésticos,3160702,1
P,Serviços domésticos,3135357,1
P,Serviços domésticos,3164431,1
P,Serviços domésticos,3140308,1
P,Serviços domésticos,3145406,1
P,Serviços domésticos,3114808,1
P,Serviços domésticos,3133303,1
P,Serviços domésticos,3128253,1
P,Serviços domésticos,3138625,1
P,Serviços domésticos,3148509,1
P,Serviços domésticos,3136603,1
P,Serviços domésticos,3157658,1
P,Serviços domésticos,3167004,1
P,Serviços domésticos,3130051,1
P,Serviços domésticos,3149309,1
P,Serviços domésticos,3128709,1
P,Serviços domésticos,3155801,1
P,Serviços domésticos,3113701,1
P,Serviços domésticos,3128006,1
P,Serviços domésticos,3102209,1
P,Serviços domésticos,3148301,1
P,Serviços domésticos,3107505,1
P,Serviços domésticos,3114006,1
P,Serviços domésticos,3153004,1
P,Serviços domésticos,3136504,1
P,Serviços domésticos,3112109,1
P,Serviços domésticos,3147956,1
P,Serviços domésticos,3123502,1
P,Serviços domésticos,3147808,1
P,Serviços domésticos,3166105,1
P,Serviços domésticos,3149150,1
P,Serviços domésticos,3136553,1
P,Serviços domésticos,3144672,1
P,Serviços domésticos,3107406,1
P,Serviços domésticos,3162104,1
P,Serviços domésticos,3157906,1
P,Serviços domésticos,3133402,1
P,Serviços domésticos,3133501,1
P,Serviços domésticos,3108909,1
P,Serviços domésticos,3115102,1
P,Serviços domésticos,3117306,1
P,Serviços domésticos,3157278,1
P,Serviços domésticos,3139409,1
P,Serviços domésticos,3140704,1
P,Serviços domésticos,3151701,1
P,Serviços domésticos,3125903,1
P,Serviços domésticos,3100609,1
P,Serviços domésticos,3102852,1
P,Serviços domésticos,3163508,1
P,Serviços domésticos,3130408,1
P,Serviços domésticos,3157302,1
P,Serviços domésticos,3129657,1
P,Serviços domésticos,3119401,1
P,Serviços domésticos,3130101,1
P,Serviços domésticos,3104007,1
P,Serviços domésticos,3170107,1
P,Serviços domésticos,3108552,1
P,Serviços domésticos,3170701,1
P,Serviços domésticos,3159803,1
P,Serviços domésticos,3138104,1
P,Serviços domésticos,3110509,1
P,Serviços domésticos,3169208,1
P,Serviços domésticos,3133758,1
P,Serviços domésticos,3171501,1
P,Serviços domésticos,3106002,1
P,Serviços domésticos,3160207,1
P,Serviços domésticos,3120706,1
P,Serviços domésticos,3114907,1
P,Serviços domésticos,3123908,1
P,Serviços domésticos,3120839,1
P,Serviços domésticos,3140902,1
P,Serviços domésticos,3106507,1
P,Serviços domésticos,3120409,1
P,Serviços domésticos,3119955,1
P,Serviços domésticos,3100104,1
P,Serviços domésticos,3142304,1
P,Serviços domésticos,3139706,1
P,Serviços domésticos,3140159,1
P,Serviços domésticos,3110707,1
P,Serviços domésticos,3159001,1
P,Serviços domésticos,3162708,1
P,Serviços domésticos,3169000,1
P,Serviços domésticos,3151107,1
P,Serviços domésticos,3171907,1
P,Serviços domésticos,3101003,1
P,Serviços domésticos,3166006,1
P,Serviços domésticos,3106101,1
P,Serviços domésticos,3114600,1
P,Serviços domésticos,3138500,1
P,Serviços domésticos,3143153,1
P,Serviços domésticos,3107802,1
P,Serviços domésticos,3162500,1
P,Serviços domésticos,3101631,1
P,Serviços domésticos,3141801,1
P,Serviços domésticos,3162401,1
P,Serviços domésticos,3167608,1
P,Serviços domésticos,3154309,1
P,Serviços domésticos,3105004,1
P,Serviços domésticos,3144003,1
P,Serviços domésticos,3114105,1
P,Serviços domésticos,3156007,1
P,Serviços domésticos,3102001,1
P,Serviços domésticos,3162302,1
P,Serviços domésticos,3171402,1
P,Serviços domésticos,3127909,1
P,Serviços domésticos,3122504,1
P,Serviços domésticos,3166808,1
P,Serviços domésticos,3154903,1
P,Serviços domésticos,3144300,1
P,Serviços domésticos,3155405,1
P,Serviços domésticos,3127602,1
P,Serviços domésticos,3124906,1
P,Serviços domésticos,3150158,1
P,Serviços domésticos,3145851,1
P,Serviços domésticos,3136520,1
P,Serviços domésticos,3149101,1
P,Serviços domésticos,3152170,1
P,Serviços domésticos,3163607,1
P,Serviços domésticos,3100203,1
P,Serviços domésticos,3137601,1
P,Serviços domésticos,3119104,1
P,Serviços domésticos,3162005,1
P,Serviços domésticos,3137700,1
P,Serviços domésticos,3169505,1
P,Serviços domésticos,3111002,1
P,Serviços domésticos,3144102,1
P,Serviços domésticos,3111408,1
P,Serviços domésticos,3113909,1
P,Serviços domésticos,3142700,1
P,Serviços domésticos,3116159,1
P,Serviços domésticos,3124609,1
P,Serviços domésticos,3126802,1
P,Serviços domésticos,3165800,1
P,Serviços domésticos,3146255,1
P,Serviços domésticos,3142908,1
P,Serviços domésticos,3162955,1
P,Serviços domésticos,3171709,1
P,Serviços domésticos,3134707,1
P,Serviços domésticos,3104601,1
P,Serviços domésticos,3100807,1
P,Serviços domésticos,3166907,1
P,Serviços domésticos,3165701,1
P,Serviços domésticos,3116803,1
P,Serviços domésticos,3163409,1
P,Serviços domésticos,3161056,1
P,Serviços domésticos,3111705,1
P,Serviços domésticos,3159407,1
P,Serviços domésticos,3127370,1
P,Serviços domésticos,3131703,1
P,Serviços domésticos,3152501,1
P,Serviços domésticos,3157005,1
P,Serviços domésticos,3113404,1
P,Serviços domésticos,3139003,1
P,Serviços domésticos,3168507,1
P,Serviços domésticos,3105400,1
P,Serviços domésticos,3110400,1
P,Serviços domésticos,3140407,1
P,Serviços domésticos,3127206,1
P,Serviços domésticos,3108206,1
P,Serviços domésticos,3115607,1
P,Serviços domésticos,3167905,1
P,Serviços domésticos,3137536,1
P,Serviços domésticos,3122900,1
P,Serviços domésticos,3170602,1
P,Serviços domésticos,3107901,1
P,Serviços domésticos,3116605,1
P,Serviços domésticos,3152303,1
P,Serviços domésticos,3119203,1
P,Serviços domésticos,3170578,1
P,Serviços domésticos,3145307,1
P,Serviços domésticos,3170909,1
P,Serviços domésticos,3171006,1
P,Serviços domésticos,3129004,1
P,Serviços domésticos,3162559,1
P,Serviços domésticos,3122702,1
